beer_beerid,review_overall,review_aroma,review_appearance,review_palate,review_taste,beer_abv
55443,4.5,3.5,4.0,4.5,4.0,4.0
4499,2.3333333333333335,3.1666666666666665,3.6666666666666665,2.8333333333333335,2.3333333333333335,5.9
43260,4.25,4.25,4.416666666666667,4.333333333333333,4.25,6.66
54053,3.875,3.625,4.125,4.375,3.875,5.8
37736,3.5714285714285716,3.5714285714285716,3.7142857142857144,3.9285714285714284,3.642857142857143,7.5
65771,3.1,4.0,3.0,3.0,3.4,11.0
69950,3.5,3.5,3.5,4.0,3.0,5.3
67295,3.5588235294117645,3.0588235294117645,3.588235294117647,3.4411764705882355,3.5294117647058822,4.78
46062,4.0,3.6666666666666665,4.0,4.0,4.0,7.0
37274,4.0,3.5,4.0,3.5,4.0,6.2
8450,3.6,3.35,3.35,3.65,3.55,7.0
72835,3.75,4.0,4.0,3.75,3.75,8.24
63807,2.8333333333333335,3.0,3.1666666666666665,2.8333333333333335,2.6666666666666665,5.3
64193,4.0,3.75,3.875,4.0,3.875,5.0
62367,4.166666666666667,4.0,3.6666666666666665,3.8333333333333335,4.166666666666667,5.9
24393,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.8333333333333335,4.0,6.0
30840,4.0,4.0,3.8333333333333335,3.8333333333333335,3.6666666666666665,6.2
58039,3.9375,3.9375,3.625,3.875,3.9375,7.0
27486,3.25,2.75,3.0,3.5,3.25,4.6
22588,3.0,3.0,2.5,3.0,3.0,3.7
23462,3.660377358490566,3.650943396226415,3.7169811320754715,3.4716981132075473,3.5849056603773586,5.25
19761,4.269230769230769,4.230769230769231,4.346153846153846,4.3076923076923075,4.384615384615385,7.5
7971,4.592722039473684,4.614925986842105,4.390625,4.4527138157894735,4.632606907894737,8.0
24594,4.038461538461538,3.9615384615384617,3.8076923076923075,4.0,4.076923076923077,6.8
64694,3.0,3.0,3.5,3.0,2.5,10.75
63242,3.25,3.25,3.75,3.5,3.25,3.8
73174,4.0,4.0,4.0,4.0,4.0,6.8
15385,4.0,4.25,3.75,3.5,4.0,5.0
55451,5.0,5.0,5.0,5.0,5.0,13.0
13916,3.84375,3.53125,3.8125,3.8125,3.71875,4.5
16670,3.5,3.566666666666667,3.7333333333333334,3.6,3.6,9.6
30464,3.513157894736842,4.0,3.901315789473684,3.460526315789474,3.513157894736842,8.0
71705,4.5,4.0,4.5,4.0,4.5,9.2
17236,4.25,3.75,3.5,3.75,4.0,3.7
48562,2.75,2.5,4.25,3.75,2.75,5.4
14002,3.5,3.5,3.5,4.0,3.0,8.0
72291,3.5,4.25,3.75,3.0,4.0,5.1
28238,4.0,4.166666666666667,4.0,4.166666666666667,4.166666666666667,11.0
5909,2.25,2.25,2.25,2.25,2.25,5.0
16141,4.0,4.25,3.75,3.75,4.0,6.25
70271,3.25,3.25,3.25,3.5,3.25,4.6
646,4.2058618283321705,4.195394277739009,4.307397069085834,4.250872295882764,4.309490579204466,9.5
37160,1.5,1.5,3.5,2.5,2.0,9.0
37466,3.574712643678161,3.8333333333333335,3.764367816091954,3.7873563218390807,3.6666666666666665,9.5
37572,3.1875,3.0625,3.3125,3.28125,3.09375,4.8
71059,4.25,4.0,4.0,4.25,4.5,5.0
74854,3.0833333333333335,3.375,3.5,3.2291666666666665,3.0625,5.0
11908,2.5,2.0,3.0,3.0,2.5,4.0
34510,3.5,3.5,3.0,3.5,3.3333333333333335,7.5
45924,4.0,3.5,4.0,3.5,3.5,5.0
43783,3.3333333333333335,3.3333333333333335,3.5,3.5,3.1666666666666665,4.5
62905,3.2,3.4,3.35,3.3,3.2,5.7
19066,3.5,3.75,4.0,3.25,3.75,4.0
9338,3.0,2.5,2.5,3.0,3.0,4.8
28801,3.8421052631578947,3.7039473684210527,3.914473684210526,3.6907894736842106,3.8289473684210527,7.1
57886,4.433035714285714,4.401785714285714,4.116071428571429,4.1875,4.348214285714286,5.2
44828,4.25,3.75,3.75,4.0,4.25,6.0
65448,4.0,3.5,3.0,3.5,4.0,6.0
50455,3.5,3.0,3.5,4.0,3.5,7.5
64973,2.1666666666666665,2.3333333333333335,2.6666666666666665,2.3333333333333335,2.3333333333333335,3.8
76482,4.0,4.0,4.0,4.0,4.5,6.0
31729,3.0833333333333335,3.3333333333333335,3.75,3.4166666666666665,3.3333333333333335,6.5
28590,3.933333333333333,3.7666666666666666,3.8222222222222224,3.811111111111111,3.8666666666666667,4.8
20205,2.6343283582089554,2.9402985074626864,2.753731343283582,2.5223880597014925,2.5597014925373136,5.0
73007,4.0,4.0,4.0,4.0,4.0,5.0
70947,3.9,3.9,4.4,4.1,4.0,8.0
7972,2.0714285714285716,1.7142857142857142,2.142857142857143,2.0,1.5714285714285714,6.0
54114,3.1666666666666665,3.1666666666666665,3.8333333333333335,3.5,3.1666666666666665,5.2
71633,3.7222222222222223,3.6666666666666665,3.875,3.6805555555555554,3.736111111111111,8.0
20783,3.730769230769231,3.9423076923076925,3.730769230769231,3.7115384615384617,3.826923076923077,9.3
64473,4.0,4.125,4.25,4.0,4.1875,7.2
38830,4.0,4.0,5.0,4.0,3.5,4.9
28312,4.2272727272727275,4.034090909090909,4.1022727272727275,3.965909090909091,4.011363636363637,6.66
48634,4.5,3.5,4.0,4.0,4.0,5.0
39791,2.75,2.75,3.5,2.75,3.0,7.5
13696,2.0,5.0,5.0,2.0,3.0,5.0
64773,3.5,3.5,4.0,3.5,3.0,5.5
5355,3.1707317073170733,3.1463414634146343,3.3902439024390243,3.1951219512195124,2.9634146341463414,5.2
245,3.788922155688623,3.7342814371257487,3.5815868263473054,3.622754491017964,3.7784431137724552,5.0
73825,3.25,3.25,4.0,3.0,3.25,7.0
73682,4.0,4.0,4.0,3.5,4.0,5.4
48723,3.0,3.0,3.5,3.0,3.5,5.0
52667,4.0,3.5,3.5,3.3333333333333335,4.0,4.7
53294,4.333333333333333,4.333333333333333,4.166666666666667,4.166666666666667,4.333333333333333,6.2
36338,3.5,3.5,3.5,3.0,3.0,5.2
61159,3.888888888888889,3.8333333333333335,3.888888888888889,4.055555555555555,3.888888888888889,5.2
6756,3.5923076923076924,3.4615384615384617,3.5153846153846153,3.4923076923076923,3.4692307692307693,5.3
61927,3.7857142857142856,4.25,4.142857142857143,3.8214285714285716,4.035714285714286,9.0
211,4.2,3.7,4.1,4.1,3.9,5.4
11484,1.875,2.125,2.5,1.75,1.75,4.2
37874,2.8333333333333335,3.0,3.3333333333333335,3.0,2.8333333333333335,6.3
23457,4.0,4.0,3.5,3.0,4.0,8.0
30161,4.375,4.625,4.125,4.375,4.625,9.5
52144,4.055555555555555,4.158730158730159,3.9523809523809526,4.023809523809524,4.222222222222222,9.2
2439,3.65625,3.4375,3.375,3.65625,3.78125,6.5
34994,3.8076923076923075,3.6538461538461537,3.6538461538461537,3.6153846153846154,3.923076923076923,6.2
53988,2.264705882352941,2.264705882352941,2.5588235294117645,2.2941176470588234,1.9705882352941178,4.0
69530,3.5,3.5,3.0,4.0,3.0,4.9
34693,4.136363636363637,4.0,4.045454545454546,4.2727272727272725,4.2727272727272725,9.0
55498,4.0,3.5,4.0,4.0,4.0,5.5
76692,3.0,2.0,3.0,3.0,3.0,4.8
53472,4.0,3.5,3.5,4.0,3.5,4.2
16868,2.5,4.5,3.5,3.0,3.5,4.5
51401,3.5,4.0,3.5,3.0,3.5,4.5
38151,4.5,4.0,3.5,4.0,4.25,6.0
38059,4.5,4.0,3.5,4.0,4.0,4.0
55223,2.5,3.0,3.0,2.0,2.5,5.0
39940,4.0,4.0,4.0,3.5,3.5,5.7
1367,3.1083333333333334,2.716666666666667,3.05,2.925,3.0,5.6
30997,3.5,3.611111111111111,3.4444444444444446,3.4444444444444446,3.611111111111111,6.5
2496,3.0,3.3333333333333335,3.75,3.0,2.9166666666666665,5.2
14578,3.375,3.125,3.375,3.375,3.25,3.8
32099,3.0,2.9,3.1,2.7,3.1,4.5
72296,3.5,3.75,3.75,3.5,3.75,5.9
57232,3.6578947368421053,3.710526315789474,3.789473684210526,3.736842105263158,3.736842105263158,8.0
909,3.306804374240583,2.8493317132442284,3.36269744835966,2.9750911300121508,3.0072904009720536,4.9
37140,3.6,3.8,3.1,3.7,4.1,5.0
59789,3.5,4.0,3.5,4.0,3.5,4.4
43201,3.8333333333333335,3.8333333333333335,3.1666666666666665,4.0,3.6666666666666665,4.6
51867,3.4166666666666665,3.5,2.8333333333333335,3.3333333333333335,3.5,6.2
43913,4.5,4.0,3.0,4.0,4.0,6.5
56317,2.25,2.5,4.0,2.75,2.25,7.9
57539,3.8442622950819674,3.9918032786885247,3.8852459016393444,3.8524590163934427,3.8852459016393444,9.0
6972,3.8922155688622753,3.7395209580838324,4.07185628742515,3.7724550898203595,3.7754491017964074,6.0
6493,3.5,3.5,4.0,4.0,3.5,4.9
28996,4.0,3.0,4.0,4.5,4.5,8.0
23010,3.25,3.125,3.5,3.375,3.5,6.8
18441,3.8125,3.9375,3.6875,3.625,3.875,4.8
32881,4.0,4.5,4.0,4.5,4.0,13.2
75734,4.0,3.5,3.5,4.0,4.0,6.8
64903,4.2,4.0,4.1,4.0,4.1,7.0
57961,3.5,4.0,3.0,3.0,3.5,5.4
39529,2.5,2.4,2.6,2.7,2.3,5.3
61892,2.0,1.8333333333333333,3.0,2.1666666666666665,2.1666666666666665,5.3
24404,4.333333333333333,4.333333333333333,4.166666666666667,4.333333333333333,4.666666666666667,6.0
9172,4.0,3.3333333333333335,4.0,3.5,3.6666666666666665,5.1
9620,3.8333333333333335,3.5,3.3333333333333335,3.8333333333333335,3.5,6.2
76148,3.0833333333333335,3.25,3.5,3.1666666666666665,3.25,5.1
3855,2.625,2.4375,2.8125,2.5,2.5625,5.5
28381,3.8,3.3,3.433333333333333,3.7,3.6333333333333333,4.2
62886,3.75,3.75,3.75,3.25,4.0,6.5
67272,3.5,3.5,5.0,3.5,3.5,11.5
38850,3.857142857142857,3.7142857142857144,3.642857142857143,3.642857142857143,3.7142857142857144,5.6
12397,3.4166666666666665,3.4166666666666665,3.1666666666666665,3.2083333333333335,3.25,6.0
27607,3.2674418604651163,3.116279069767442,3.4767441860465116,3.2093023255813953,3.2209302325581395,6.5
50233,3.75,3.9038461538461537,3.9423076923076925,3.730769230769231,3.6153846153846154,7.2
54591,3.8125,3.875,4.0,3.65625,4.0625,6.5
902,2.9835294117647058,3.287058823529412,3.4635294117647057,3.131764705882353,3.0670588235294116,5.4
29669,3.5,3.5,4.0,3.5,3.0,7.3
18968,4.0,3.2,3.9,3.9,3.6,4.5
34085,3.9724310776942358,4.130952380952381,4.119674185463659,4.0018796992481205,4.036967418546366,9.4
47675,3.875,3.0,3.625,3.25,3.625,4.2
21771,3.185185185185185,3.1203703703703702,3.111111111111111,3.074074074074074,2.962962962962963,5.0
43011,3.412,3.58,3.82,3.552,3.516,8.0
39700,2.5,3.0,3.0,2.5,2.5,5.0
51056,2.75,2.5,3.0,2.25,2.75,2.8
14795,3.642857142857143,3.419642857142857,3.75,3.517857142857143,3.517857142857143,4.5
58687,3.0,2.75,3.25,3.25,2.8333333333333335,5.0
29683,4.0,4.125,3.5,4.0,4.0,8.5
73398,4.5,3.5,4.0,4.5,4.0,8.0
75461,2.5,3.0,3.5,3.0,2.5,5.6
68457,4.0,4.0,3.5,3.5,4.0,7.0
54741,4.0,3.5,3.75,3.875,4.0,8.3
8963,3.75,3.75,4.5,3.25,3.75,5.0
55609,3.5,3.0,3.5,3.5,3.0,5.8
60695,4.0,3.5,4.0,4.0,4.0,5.3
9892,3.95,3.6,3.75,3.55,3.75,5.0
61509,4.25,4.0,4.5,4.25,4.25,8.0
18817,4.75,3.75,4.5,4.25,4.75,5.6
26804,4.0,4.25,4.25,4.25,4.0,7.5
30529,3.5,3.5,3.0,3.0,3.0,5.0
14397,2.0,2.5,3.0,2.5,2.0,5.0
37985,3.0,2.5,3.0,3.0,3.0,4.1
291,3.626126126126126,3.614864864864865,3.9234234234234235,3.4481981981981984,3.574324324324324,4.7
55953,3.75,4.0,4.25,3.5,3.75,8.5
120,3.5833333333333335,3.632936507936508,3.6726190476190474,3.4384920634920637,3.5277777777777777,6.2
33637,4.166666666666667,3.3333333333333335,4.0,3.6666666666666665,3.5,5.5
17951,4.5,4.5,3.5,4.0,4.0,6.0
65166,3.5,4.0,3.75,4.0,3.75,4.8
38230,4.0,2.0,2.0,4.5,4.0,6.4
25855,3.642857142857143,3.5714285714285716,3.7142857142857144,3.5714285714285716,3.7857142857142856,4.9
27718,3.25,3.25,4.25,3.0,3.25,4.2
71323,4.0,3.5,3.25,3.5,3.75,5.0
9183,3.6818181818181817,3.5,3.5454545454545454,3.3181818181818183,3.5,5.0
63315,3.75,4.0,4.0,4.0,4.0,7.2
60321,2.6666666666666665,2.8333333333333335,3.3333333333333335,2.8333333333333335,2.6666666666666665,4.9
44410,4.46875,4.1875,4.0625,4.25,4.25,6.3
3906,3.29375,2.5625,2.875,2.84375,2.8625,4.78
36138,3.7,3.5,3.6,3.3,3.533333333333333,5.0
13472,3.357142857142857,3.0714285714285716,3.357142857142857,3.5,3.357142857142857,6.0
56139,3.0,3.0,3.75,3.25,3.25,5.3
30004,4.0,3.5,4.5,4.0,3.5,7.0
27304,4.5,3.5,3.5,4.5,4.5,6.5
243,3.6651982378854626,3.797356828193833,3.6872246696035242,3.7213656387665197,3.8083700440528636,7.5
62604,4.0,4.0,4.0,3.5,4.0,5.3
59762,4.0,3.5,3.5,4.0,4.5,4.7
70525,3.75,4.0,4.25,4.25,3.75,8.0
71799,2.5,4.0,3.5,2.5,2.5,8.0
39755,3.5,3.5,3.5,4.0,3.5,4.2
66987,2.75,2.75,2.5,3.25,3.25,5.0
57278,3.5,3.5,4.0,4.0,3.5,7.2
39705,4.223404255319149,4.099290780141844,4.095744680851064,4.085106382978723,4.156028368794326,6.75
59248,3.8529411764705883,3.573529411764706,3.838235294117647,3.661764705882353,3.573529411764706,5.6
59830,3.5,3.5,4.0,3.0,3.5,5.0
52378,4.416666666666667,4.5,4.166666666666667,4.333333333333333,4.75,8.0
28215,4.0,4.0,4.0,4.0,4.0,4.7
20650,4.055555555555555,3.9444444444444446,4.055555555555555,3.888888888888889,4.0,8.0
11441,4.5,4.0,4.0,4.0,4.0,5.0
75646,3.8333333333333335,3.5,4.166666666666667,3.8333333333333335,3.6666666666666665,4.0
73996,4.5,5.0,5.0,4.5,4.5,4.8
54667,4.25,3.9166666666666665,4.333333333333333,3.9166666666666665,3.9166666666666665,6.0
49186,4.0625,4.1875,4.1875,4.4375,4.4375,9.0
63778,3.75,3.5,4.0,3.75,3.75,2.0
46409,4.5,4.0,4.5,4.0,4.0,5.6
57491,3.5277777777777777,3.4166666666666665,3.7222222222222223,3.3333333333333335,3.361111111111111,6.0
27140,4.0,3.5,4.0,3.6666666666666665,4.0,6.0
35970,4.25,3.25,4.0,3.75,3.75,6.3
76934,3.5,4.0,3.0,4.0,3.5,4.5
72263,4.0,4.5,4.0,4.0,4.0,9.0
66012,3.875,3.875,3.875,3.75,3.75,7.5
27625,4.271739130434782,4.217391304347826,4.054347826086956,4.086956521739131,4.260869565217392,5.5
65657,3.5,3.0,3.75,3.75,3.25,4.3
50613,3.7051282051282053,3.641025641025641,4.0,3.7948717948717947,3.628205128205128,6.0
23057,4.0,3.5,3.5,4.0,4.0,5.6
56070,3.526315789473684,3.6578947368421053,4.0,3.6052631578947367,3.5,6.3
63949,4.5,3.75,3.875,4.0,4.375,5.0
45363,3.375,3.125,3.25,3.375,3.125,4.6
52962,2.5,4.0,3.0,3.0,4.0,6.8
15943,3.75,3.75,3.75,4.0,4.0,9.6
9630,3.8016528925619837,3.9359504132231407,3.956611570247934,3.822314049586777,3.87603305785124,9.0
72920,4.5,5.0,4.5,4.0,4.5,5.5
52205,3.6666666666666665,4.0,3.5,3.6666666666666665,4.166666666666667,10.5
56614,4.5,3.5,4.0,4.0,3.5,4.4
36246,2.0,2.0,2.0,2.25,2.0,5.0
31948,3.0,3.0,2.5,2.5,3.0,4.8
43970,3.4375,4.125,3.875,3.6875,3.875,9.5
19058,4.0,3.5,3.0,3.5,4.5,4.0
70292,3.5,4.5,3.5,3.0,3.0,5.0
5233,4.178571428571429,3.75,3.9285714285714284,3.75,3.9642857142857144,4.3
16250,3.5,3.642857142857143,3.642857142857143,3.5,3.642857142857143,13.0
76520,3.25,3.75,3.75,3.5,3.0,5.6
55212,3.8333333333333335,4.0,3.3333333333333335,3.6666666666666665,3.5,5.0
45545,5.0,3.0,3.5,5.0,5.0,5.0
42710,3.6140350877192984,3.8947368421052633,3.5,3.6666666666666665,3.789473684210526,11.0
7826,3.1875,2.8125,3.3125,2.875,2.9375,5.0
46596,3.7708333333333335,3.9791666666666665,3.8541666666666665,3.7083333333333335,3.8333333333333335,9.2
46658,3.5,3.8333333333333335,3.3333333333333335,3.3333333333333335,3.5,5.5
41214,4.0,3.5,4.0,3.0,4.0,4.7
56231,4.0,3.75,3.5,4.0,3.5,6.8
67560,4.0,3.5,4.0,3.5,4.0,5.0
22835,3.5,3.5,3.0,4.0,3.0,4.5
69880,5.0,4.5,5.0,5.0,4.5,5.2
30195,2.5,2.8333333333333335,2.8333333333333335,3.0,2.8333333333333335,5.4
54035,4.478260869565218,4.695652173913044,4.456521739130435,4.434782608695652,4.586956521739131,12.0
19931,4.166666666666667,3.3333333333333335,4.0,3.8333333333333335,4.166666666666667,4.3
10645,4.0,4.0,4.5,5.0,4.0,8.0
38295,3.0,3.15,3.6,3.0,3.05,5.3
71069,3.736842105263158,3.8421052631578947,3.9210526315789473,3.723684210526316,3.736842105263158,7.0
65309,3.3333333333333335,3.3333333333333335,3.8333333333333335,3.1666666666666665,3.3333333333333335,6.3
10366,3.825,3.625,3.875,3.85,3.775,5.3
52778,4.0,3.0,3.5,3.5,4.0,4.9
66373,3.75,4.25,4.25,3.5,4.0,8.5
18883,4.5,4.5,4.5,5.0,4.5,5.3
27760,4.0,4.0,4.0,4.0,4.0,4.9
62053,3.5,3.0,4.0,4.0,4.0,4.99
4253,2.5,5.0,4.0,3.0,4.0,5.0
7728,3.5760869565217392,3.878623188405797,3.903985507246377,3.7518115942028984,3.7753623188405796,8.0
21719,4.0,4.1,4.1,4.2,4.1,8.0
72251,2.8076923076923075,2.730769230769231,3.1153846153846154,2.8076923076923075,2.576923076923077,4.7
36851,4.0,4.0,3.5,4.0,4.0,7.6
25383,4.340909090909091,4.068181818181818,4.068181818181818,3.909090909090909,4.045454545454546,5.4
57234,3.5,3.75,3.0,2.75,3.5,5.0
47776,3.9076923076923076,3.890769230769231,3.9492307692307693,3.8261538461538462,3.813846153846154,7.5
14569,3.8125,3.4375,3.6875,3.6875,4.0,4.6
23732,3.55,3.05,3.55,3.35,3.25,5.0
27796,4.0,3.8333333333333335,4.0,3.5,3.8333333333333335,8.0
11850,2.5,2.375,2.625,2.25,2.5,5.0
49957,3.227272727272727,3.5,3.590909090909091,3.1818181818181817,3.227272727272727,7.5
15012,3.0,2.875,3.625,3.125,3.125,3.7
51243,4.166666666666667,4.166666666666667,4.25,3.6666666666666665,4.0,6.31
61724,4.166666666666667,4.0,3.8333333333333335,3.3333333333333335,4.166666666666667,3.54
45284,2.875,2.875,3.0,2.5,2.75,5.0
37897,4.5,4.5,3.5,4.0,4.5,6.23
49032,3.090909090909091,3.0454545454545454,3.3636363636363638,3.1818181818181817,3.1363636363636362,5.5
76530,2.5,3.0,2.5,2.5,3.0,3.5
23630,3.5,3.6666666666666665,4.0,3.8333333333333335,4.166666666666667,9.5
21507,3.0,3.0,3.5,2.0,2.0,2.5
18959,4.0,3.8461538461538463,3.769230769230769,3.9615384615384617,3.923076923076923,7.6
59841,4.159090909090909,4.045454545454546,4.045454545454546,4.045454545454546,4.090909090909091,6.5
46645,4.5,4.5,5.0,4.0,4.0,6.8
58044,4.0,4.0,3.0,4.0,4.0,6.1
3982,3.8136363636363635,4.0,3.8727272727272726,3.827272727272727,3.922727272727273,10.0
13058,4.0,3.0,4.5,4.0,4.5,7.5
616,3.9017094017094016,3.7756410256410255,3.9893162393162394,3.752136752136752,3.77991452991453,4.9
44696,3.9166666666666665,4.166666666666667,4.083333333333333,4.0,4.083333333333333,8.2
40156,4.0,3.5,3.5,3.5,3.5,7.3
1130,3.457865168539326,3.4101123595505616,3.7668539325842696,3.3679775280898876,3.443820224719101,5.3
53478,4.2272727272727275,4.284090909090909,4.159090909090909,4.113636363636363,4.204545454545454,7.3
62352,3.0,3.5,3.5,3.5,3.0,7.3
49026,4.375,4.0,4.25,4.25,4.0,5.5
56662,4.25,4.125,4.125,4.25,4.25,8.6
70396,3.6875,3.75,3.1875,3.875,3.9375,5.0
15381,4.0,3.75,3.5,3.75,3.75,4.8
66188,4.25,3.5,4.25,4.25,4.0,10.0
76192,4.133333333333334,4.2,3.7333333333333334,3.7,4.166666666666667,6.0
28639,3.6,3.3,4.1,3.6,3.8,7.0
8535,4.5,3.0,3.0,4.0,4.0,5.0
48544,3.6923076923076925,3.4086538461538463,3.548076923076923,3.4951923076923075,3.4326923076923075,4.7
9359,4.142045454545454,4.011363636363637,4.119318181818182,4.142045454545454,4.119318181818182,6.2
47150,3.6666666666666665,3.8333333333333335,3.6666666666666665,3.6666666666666665,4.0,8.9
53892,4.5,4.0,4.0,4.5,4.25,9.0
7274,3.8257575757575757,3.3484848484848486,3.606060606060606,3.5757575757575757,3.5454545454545454,4.9
46680,4.0,3.9,4.3,4.2,4.2,6.1
65317,4.5,3.5,3.5,4.5,4.0,5.3
25437,1.0,2.0,2.0,1.0,1.0,5.0
2046,3.2708333333333335,2.8489583333333335,2.9635416666666665,3.0260416666666665,2.9479166666666665,5.0
31126,4.5,4.5,4.0,4.5,5.0,10.0
76058,3.5,3.5,4.0,3.0,4.0,7.0
12175,3.0,3.0,3.0,3.0,2.5,4.9
20215,4.05,3.95,4.3,3.6,4.0,6.0
18762,4.16,3.91,4.04,4.0,3.93,4.8
57181,3.9166666666666665,4.083333333333333,4.0,3.8333333333333335,3.9166666666666665,7.2
47379,3.816326530612245,3.836734693877551,3.979591836734694,3.836734693877551,3.9591836734693877,8.2
32762,4.083333333333333,4.0,3.9166666666666665,3.8333333333333335,4.083333333333333,5.6
59186,3.0,3.1666666666666665,3.8333333333333335,3.25,3.3333333333333335,8.0
55077,3.75,3.75,4.25,3.75,3.5,5.0
53425,4.0,3.875,3.875,3.75,4.125,6.1
40687,2.85,3.25,3.9,3.15,2.9,9.0
20528,4.0,3.0,3.5,3.0,3.5,3.9
7405,4.5,4.25,4.25,4.75,4.25,4.5
54968,4.0,4.0,4.0,4.0,4.0,5.6
24125,3.0,3.0,3.0,2.5,3.0,5.0
44309,4.0,3.0,3.0,3.5,3.5,5.2
36594,3.4724770642201834,3.327217125382263,3.2522935779816513,3.3180428134556577,3.353211009174312,5.4
1823,2.50974025974026,1.9415584415584415,2.1915584415584415,2.146103896103896,2.094155844155844,4.0
13457,3.0,3.5,3.0,3.0,3.0,5.5
4001,1.75,1.5416666666666667,2.125,1.5833333333333333,1.375,4.5
31630,4.5,3.5,3.5,3.5,4.0,2.8
56966,3.6666666666666665,3.6666666666666665,3.5,3.8333333333333335,4.0,5.2
53496,4.5,4.0,4.0,4.0,4.5,6.2
14120,4.125,4.0,3.875,4.0,4.0,4.3
17663,3.5,3.625,4.0,3.25,3.25,5.0
31110,3.25,2.9285714285714284,3.5357142857142856,3.2857142857142856,3.0714285714285716,5.0
42437,3.5,3.6666666666666665,3.8333333333333335,3.6666666666666665,3.5,5.5
34528,3.5,3.75,4.25,3.5,3.75,5.5
56159,3.3333333333333335,3.0555555555555554,3.4444444444444446,3.2222222222222223,3.1666666666666665,4.7
21253,4.023255813953488,3.9302325581395348,4.151162790697675,3.895348837209302,3.9186046511627906,6.5
62878,4.0,3.5,4.0,4.0,4.25,7.5
23470,3.4,3.2,3.2,3.4,3.3,5.0
51761,3.631455399061033,3.8380281690140845,3.8215962441314555,3.807511737089202,3.8028169014084505,5.5
56979,4.0,3.0,4.0,3.5,3.5,4.2
59514,4.0,4.178571428571429,4.107142857142857,3.9642857142857144,4.035714285714286,8.0
282,3.7015590200445434,3.316258351893096,3.606904231625835,3.505567928730512,3.439866369710468,4.4
38407,3.9565217391304346,3.869565217391304,3.4565217391304346,3.8043478260869565,3.9782608695652173,9.0
70518,3.75,3.125,3.75,4.0,3.625,6.0
38202,4.166666666666667,4.583333333333333,4.0,4.333333333333333,4.416666666666667,8.6
35686,4.0,3.0,3.5,3.0,3.5,6.1
43843,3.727272727272727,3.6363636363636362,3.6818181818181817,3.6818181818181817,3.772727272727273,5.4
67014,3.1,3.3,3.4,3.4,3.5,8.0
49379,3.3333333333333335,3.1666666666666665,3.3333333333333335,3.3333333333333335,3.3333333333333335,5.2
23680,4.5,4.5,3.5,4.5,3.5,8.0
54253,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.5,4.0
21826,2.5,3.5,3.5,2.5,2.5,4.1
41286,4.447368421052632,4.2105263157894735,4.473684210526316,4.342105263157895,4.526315789473684,8.0
70852,3.75,3.25,4.25,3.5,3.5,6.8
538,3.830188679245283,3.443396226415094,3.660377358490566,3.5754716981132075,3.707547169811321,5.5
18307,2.875,2.1875,2.5625,2.3125,2.1875,5.0
57065,3.0,2.5,2.5,2.5,2.5,4.2
9489,3.909090909090909,3.6818181818181817,4.2727272727272725,3.772727272727273,3.909090909090909,3.6
1567,3.431350114416476,3.4759725400457664,3.5366132723112127,3.4073226544622424,3.364988558352403,5.5
14479,3.6666666666666665,3.5,3.6666666666666665,3.8333333333333335,3.6666666666666665,5.1
53724,4.111111111111111,3.611111111111111,4.111111111111111,3.7777777777777777,3.9444444444444446,9.0
72331,2.0,1.5,4.0,2.5,2.5,4.9
18233,2.7954545454545454,2.5681818181818183,2.977272727272727,2.7954545454545454,2.6818181818181817,5.0
25839,3.75,3.5,4.25,3.0,3.5,5.2
19966,3.9,3.7,3.8,3.8,3.6,4.8
47040,4.25,4.25,4.0,3.875,3.875,7.5
45208,3.75,4.0,4.0,3.75,4.0,8.0
50738,4.25,3.75,4.25,4.25,3.75,5.0
42838,3.0,3.5,3.0,3.5,3.5,7.5
304,3.7857142857142856,3.5714285714285716,4.071428571428571,3.642857142857143,3.7857142857142856,4.8
55472,3.3,3.5,3.9,3.6,3.7,6.5
67084,4.5,4.166666666666667,3.8333333333333335,4.0,4.166666666666667,6.67
13745,4.233333333333333,3.933333333333333,4.233333333333333,3.7666666666666666,3.966666666666667,4.5
75068,4.0,4.0,4.0,4.25,4.0,6.2
57123,4.25,4.25,3.75,4.0,4.0,6.5
57666,2.9,2.6,3.0,2.7,2.6,7.9
3716,4.0,3.6176470588235294,3.764705882352941,3.735294117647059,3.9705882352941178,5.7
15230,3.739130434782609,3.4347826086956523,3.782608695652174,3.8043478260869565,3.608695652173913,6.1
31776,4.166666666666667,4.166666666666667,4.0,4.166666666666667,4.333333333333333,9.5
62044,4.0,3.5,3.8333333333333335,3.8333333333333335,3.8333333333333335,4.9
7064,3.7142857142857144,3.5,3.642857142857143,3.642857142857143,3.857142857142857,6.5
25199,4.5,3.25,3.5,4.0,4.25,8.2
60877,3.9285714285714284,4.071428571428571,4.0,3.857142857142857,4.071428571428571,10.0
1835,3.381188118811881,2.782178217821782,2.995049504950495,3.00990099009901,3.0841584158415842,5.0
21600,3.25,2.0,2.75,2.75,2.75,5.6
27121,3.8333333333333335,4.0,3.5,3.8333333333333335,4.0,5.6
54419,4.5,4.0,4.5,4.0,4.0,11.5
65902,3.9705882352941178,3.926470588235294,3.8529411764705883,3.764705882352941,3.9705882352941178,6.2
71819,3.75,4.0,4.25,4.0,3.75,5.0
12816,1.0,1.0,2.0,1.0,1.5,4.2
69766,3.5,3.25,4.0,3.25,3.5,4.7
